min_bt,max_bt,mean_bt,std_bt,bt_r0_20,bt_r20_50,bt_r50_70,bt_r70_100,grad_inner,grad_outer,bt_asym_index,vmax,vmean,vmin,Rmax,Rvmax_90,Rvmax_80,shear_mean,shear_deep,shear_shallow,shear_gradient,shear_cos,shear_sin,cps_sym,cps_depth,warm_core_index,wind_env_mag,wind_env_dir_x,wind_env_dir_y,twind_mean,twind_max,vort_mean,vort_max,vort_integral,ratio_eye_wall,ratio_wall_bt
188.17717,268.89905,220.89122,14.621853,216.22868,219.6505,222.23567,220.9089,3.421814,2.5851746,11.746461,49.43372187758516,24.901828707637804,7.123860635048857,45.803929962395145,45.803929962395145,45.803929962395145,4.591582,6.609335,2.5738287,4.0355062,-0.8733273,-0.45497113,2.0,0.0,0.0,2.3452756,-0.63190436,0.7750458,-0.28982085,2.204868,7.4746436e-06,1.8803401e-05,0.0001719168,0.98442155,1.2242132
190.71475,281.07083,218.51915,14.19658,245.4793,202.96463,202.30676,215.3108,-42.514664,-0.65786743,6.1572537,52.080000000000005,33.20412327875567,9.635283975461686,18.973665961010276,17.270449075216977,18.667948420841824,1.405294,0.63275623,2.1778316,-1.5450754,0.02412878,-0.11992261,2.0,0.0,0.0,3.311531,-0.5441068,0.8390156,-0.8419668,0.40166202,9.852939e-06,1.78266e-05,0.0002266176,1.2094684,1.3848267
190.69545,280.12393,217.53354,16.68304,213.70583,206.31241,208.37788,209.01147,-7.3934174,2.0654755,10.4979925,53.650000000000006,27.977936216969884,10.722204466912027,3.1622776601683795,13.803489509455327,10.948327004323248,3.9617252,6.1698475,1.753603,4.4162445,-0.32643872,-0.74636567,2.0,0.0,0.0,1.9446759,-0.89766717,0.44067296,-0.102923535,1.978399,7.655139e-06,1.91697e-05,0.00017606819,1.035836,1.3577658
184.28607,290.27875,228.50203,23.76074,233.68777,242.03142,237.22127,227.13423,8.343643,-4.81015,18.094727,38.59999999999849,21.550598459037474,13.115726583161532,47.16990566028302,35.02094764904469,31.23046041625895,4.4897203,6.94658,2.0328608,4.913719,-0.8178018,-0.3332097,2.0,0.0,0.0,2.7482255,-0.26784992,0.96346027,-0.28926355,1.388725,7.602052e-06,1.97802e-05,0.0001748472,0.96552664,1.1993432
186.73427,286.86005,215.3509,17.024448,238.31714,203.29839,206.82408,216.50305,-35.018753,3.5256958,10.515989,,,,,,,1.5454946,1.218358,1.8726311,-0.65427303,-0.39422765,0.42430097,2.0,0.0,0.0,2.182467,-0.78699684,0.6169563,-0.5945044,1.1579831,9.778618e-06,1.5384601e-05,0.00022490822,1.172253,1.4110296
186.47028,285.97986,215.24332,17.324049,237.28207,203.57376,206.66733,215.12189,-33.708313,3.093567,10.671561,,,,,,,1.5454946,1.218358,1.8726311,-0.65427303,-0.39422765,0.42430097,2.0,0.0,0.0,2.182467,-0.78699684,0.6169563,-0.5945044,1.1579831,9.778618e-06,1.5384601e-05,0.00022490822,1.1655828,1.4047972
192.39464,292.26828,217.52174,12.663828,256.33563,205.4156,206.94052,214.15108,-50.92003,1.5249176,3.4359775,57.61999999999999,35.44148647506774,14.367297568472626,12.083045973594572,12.504222121354156,16.387706291716302,2.7229948,2.7741156,2.671874,0.102241516,-0.43617475,-0.24581406,2.0,0.0,0.0,4.082024,-0.9154074,0.40252802,-0.3607898,1.5810101,7.5330395e-06,1.90476e-05,0.0001732599,1.2478878,1.4228144
192.95065,274.66165,219.2862,12.189849,203.97755,212.08585,211.26506,212.30818,8.108292,-0.8207855,5.2613187,46.16000000000004,28.52520613705321,12.582590404072011,11.045361017187261,10.893100283438697,26.296916715957952,2.3044887,3.0068302,1.6021471,1.4046831,0.06576735,-0.103238195,2.0,0.0,0.0,3.690001,-0.11115766,0.9938025,-0.17872286,1.2947191,6.858835e-06,1.90476e-05,0.00015775321,0.9617688,1.2950494
184.28607,290.27875,228.50203,23.76074,233.68777,242.03142,237.22127,227.13423,8.343643,-4.81015,18.094727,40.42,23.374000103116437,12.253337166977085,46.61544808322666,45.04802124075707,41.64071969346328,4.4897203,6.94658,2.0328608,4.913719,-0.8178018,-0.3332097,2.0,0.0,0.0,2.7482255,-0.26784992,0.96346027,-0.28926355,1.388725,7.602052e-06,1.97802e-05,0.0001748472,0.96552664,1.1993432
184.11685,280.46158,217.06294,15.434043,238.19716,208.05058,208.59453,214.38176,-30.146576,0.5439453,7.1855273,47.440000000000005,26.219197931083638,5.763937878052557,24.413111231467404,27.215899527732812,30.482566721318648,1.8953309,1.8329554,1.9577065,-0.12475109,-0.082990214,0.83677953,2.0,0.0,0.0,3.5741563,-0.9812705,0.19263367,-0.738486,0.96142507,7.994896e-06,1.3431e-05,0.0001838826,1.1449002,1.3480451
204.2366,291.74933,231.27385,16.571833,250.70381,216.17241,217.71295,221.44705,-34.531403,1.5405426,7.375087,,,,,,,8.078873,9.684225,6.473521,3.2107038,0.742138,0.6337193,1.0,0.0,0.0,13.156371,0.7738497,0.63336915,0.36078987,4.798579,7.872795e-06,1.5873e-05,0.0001810743,1.1597401,1.3496141
203.32289,290.50394,239.75552,19.248695,228.65186,227.04724,233.42627,237.26735,-1.6046143,6.3790283,11.74316,33.9999999903028,25.282678560994174,10.689309540605022,49.80767914719719,63.06404214030409,77.79824291575443,16.654232,21.113585,12.194878,8.918707,0.6134345,0.78381455,1.0,0.0,0.0,8.887288,0.644901,0.76426595,-5.257834,0.209377,1.3818535e-05,2.5763102e-05,0.0003178263,1.0070673,1.2794868
193.94556,296.5961,236.63719,26.324896,199.72424,207.16039,211.38303,226.7824,7.436142,4.222641,15.944302,32.09999999913285,21.03152378253928,9.982243931564588,33.421549934136806,42.55080366912235,35.86280757865223,5.1384625,6.7775774,3.4993477,3.2782297,-0.10423412,0.9566858,2.0,0.0,0.0,3.8304174,0.17560309,0.9844608,-0.7319836,2.09377,-4.724739e-06,3.7851e-06,-0.000108668995,0.9641044,1.431722
198.13303,295.65674,236.42134,25.33175,207.46245,223.20573,229.15366,234.8818,15.743286,5.9479218,15.745457,29.22474018226539,7.644495026084776,2.8203195931399225,32.89376840679705,85.06357313546519,92.64508460582988,2.03763,2.334628,1.740632,0.59399605,-0.4660495,0.7921804,2.0,0.0,0.0,3.8831823,-0.5875545,0.80918425,0.2866626,0.957152,-1.6297696e-06,4.884e-06,-3.74847e-05,0.9294674,1.324593
199.44875,296.67902,248.30421,21.991325,229.0462,235.04933,241.6487,246.43736,6.003128,6.599365,14.542587,,,,,,,4.901551,6.739046,3.0640554,3.6749907,0.045084417,0.96987295,2.0,0.0,0.0,2.5726025,0.9751372,0.22160053,-0.5237211,4.905404,-6.18463e-06,2.3199e-06,-0.00014224648,0.9744601,1.2621989
207.94864,293.08447,265.91785,20.83993,282.98566,280.02493,273.868,271.36002,-2.9607239,-6.1569214,11.843112,12.85570592302767,12.057445329959062,11.355262702265343,76.58013005398054,116.87303922187346,117.07414930349614,3.2069273,3.1811762,3.2326784,-0.051502228,-0.43217766,0.095488004,2.0,0.0,0.0,1.3319373,0.959598,0.28137216,0.37825343,2.909913,4.7778247e-08,1.01343e-05,1.0988997e-06,1.010573,1.046637
204.95822,294.0925,260.67014,29.736164,285.49905,281.74393,276.5249,267.1974,-3.755127,-5.2190247,21.284245,15.42656131115344,12.773598972148097,7.427905107492301,49.49747468305833,129.78793964047378,116.41262213830856,3.4196138,3.2448874,3.5943403,-0.34945297,-0.24551293,0.42954937,2.0,0.0,0.0,2.8974342,0.089320034,0.99600273,0.791434,2.192049,-1.2740858e-07,1.17216005e-05,-2.9303974e-06,1.0133282,1.0438291
208.92046,297.25623,260.613,19.799961,282.73538,275.2958,271.36835,265.14316,-7.439575,-3.9274597,10.063447,13.12556983615382,9.320741657700516,3.5245695367671828,49.25444142409901,118.98984265943174,112.37828287507635,3.610746,4.360012,2.8614798,1.4985323,-0.33247694,0.51579964,2.0,0.0,0.0,3.3271856,0.9675195,-0.25279522,0.9014174,3.6534152,-3.0631177e-06,3.9072e-06,-7.045171e-05,1.0270239,1.0797702
195.34784,296.12488,243.51228,32.842064,251.41045,234.9509,235.67441,235.14668,-16.459549,0.72351074,26.895864,25.559999124259072,9.623190419070804,3.463740114833321,52.52676978211535,58.30197475280534,57.87871225178889,4.334069,6.8298416,1.8382959,4.9915457,-0.40755928,0.8247685,2.0,0.0,0.0,3.7479503,-0.14885007,0.98885953,0.5731393,2.5638,-3.0471915e-06,4.0293003e-06,-7.008541e-05,1.0700552,1.2603692
194.24327,293.39676,239.27248,25.793947,210.37091,202.88025,207.60118,220.24591,-7.4906616,4.720932,6.9408593,,,,,,,5.0152373,6.5944567,3.436018,3.1584387,0.27939385,0.75650233,2.0,0.0,0.0,1.9392105,0.85109544,0.5250101,-0.05722105,3.008192,-2.1765652e-06,8.669101e-06,-5.0061e-05,1.0369216,1.4461573
190.55759,287.53098,225.75897,17.857843,206.5938,202.28596,207.44395,214.25914,-4.307831,5.1579895,5.5656796,44.86,32.11820041322314,21.3,19.026297590440446,20.64888405344941,24.865512844330453,6.6017046,4.7270136,8.476396,-3.749382,0.10747409,0.8072325,2.0,0.0,0.0,1.3589493,-0.77972764,0.62611765,-0.18856935,2.367242,2.3889133e-06,1.4529901e-05,5.4945005e-05,1.0212958,1.4214084
194.70656,284.48886,227.9403,15.675506,206.85973,205.88475,219.15141,227.65611,-0.9749756,13.266663,9.622543,32.66000000000001,25.71889145496536,21.56,45.45327270945405,55.36305764016809,66.23373493616377,4.1156597,4.5629683,3.6683512,0.8946171,0.7354329,-0.5115652,2.0,0.0,0.0,4.725255,-0.7636702,0.64560616,-0.70727456,3.8328812,9.210587e-06,1.9291801e-05,0.00021184351,1.0047356,1.381787
189.66254,291.91983,226.53366,23.18402,206.75748,196.7945,200.76317,210.41472,-9.962982,3.9686737,7.628679,,,,,,,6.8430037,5.020769,8.665238,-3.6444693,-0.048577875,0.7252768,2.0,0.0,0.0,1.8796257,-0.6916793,0.7222041,0.51276004,2.456975,9.237131e-07,1.2942601e-05,2.1245402e-05,1.0506263,1.483374
193.261,293.1748,233.42561,22.265265,215.55444,205.82515,210.92795,225.58296,-9.729294,5.1027985,11.3512125,56.040000000000006,33.82332268370607,9.18,5.830951894845301,7.873835798315504,8.141410065338139,7.731899,7.0507307,8.413067,-1.3623362,0.38157713,0.7786446,2.0,0.0,0.0,1.9617724,-0.5376401,0.8431739,0.038085427,2.9911,2.7339784e-06,1.3308901e-05,6.28815e-05,1.0472697,1.4243877
222.50076,296.10117,287.0996,10.196914,292.1334,291.68918,291.16205,289.76685,-0.44421387,-0.5271301,5.7729197,15.360000000000003,9.34498795180723,4.875,128.8598922474687,123.5061811911104,118.16890300733613,14.322502,20.111383,8.533621,11.577763,-0.11420884,0.98723865,2.0,1.0,2.0,2.1402285,0.9200274,0.39185295,0.0053877025,1.7604761,-3.7957177e-06,5.4945003e-06,-8.730151e-05,1.0015229,1.0151256
183.0978,280.4913,212.77121,19.797579,190.84552,191.29102,195.63972,203.65662,0.4454956,4.348709,11.0162735,44.18,31.34954331306991,8.62,17.804493814764857,19.594076059114244,23.509568074493373,6.49851,7.320833,5.6761866,1.6446466,0.63778883,-0.5470637,2.0,0.0,0.0,4.7934704,-0.81086713,0.58523005,-0.54954493,3.824335,1.1047395e-05,1.89255e-05,0.0002540901,0.9976711,1.4663067
202.18811,294.6011,272.0344,24.296988,211.36278,220.82918,238.1538,266.48135,9.4664,17.324615,5.558734,46.96000000000001,16.854469474179904,7.4129481534227155,3.605551275463989,3.9168580759556804,6.891610130022621,4.394918,6.272089,2.517747,3.754342,0.8551359,0.49034238,2.0,0.0,0.0,5.3659263,-0.9659662,0.25866786,0.7678395,4.4353743,-2.8773125e-06,2.3199e-06,-6.617819e-05,0.95713246,1.3340678
192.56949,294.73093,246.68341,30.24658,198.01057,220.93132,232.39594,239.91895,22.920746,11.464615,24.616241,18.375,11.947646575342466,6.44,33.13608305156178,70.24963941598405,43.205567197794664,7.317209,10.598299,4.0361185,6.5621805,-0.43859276,0.7446723,2.0,1.0,2.0,5.1107917,0.69579124,-0.71824384,-0.51164526,0.44011903,-7.6232877e-06,1.5873001e-06,-0.00017533562,0.896254,1.3340387
197.2128,294.60022,242.81262,29.724548,206.49016,211.61346,231.55855,240.79314,5.1233063,19.945084,20.918095,30.319999952824922,14.62221101486568,5.439068088071073,22.360679774997898,21.684932312996413,25.663187156671853,5.019434,7.6142073,2.4246607,5.1895466,0.58238834,0.36826807,2.0,0.0,0.0,5.426143,-0.75726783,0.6531042,-0.04180109,1.200713,-1.9323652e-06,4.7619e-06,-4.44444e-05,0.9757893,1.392162
198.25351,296.09988,270.40115,30.90818,279.87616,272.40964,269.09183,268.8682,-7.466522,-3.31781,28.386818,24.719250345791618,13.641478854057162,6.888824041045005,45.617978911828175,74.751273449022,62.070905934128355,7.896325,9.926096,5.8665543,4.0595417,0.26987663,0.7208639,2.0,1.0,2.0,3.3821273,-0.62262386,0.78252095,0.4707732,3.055195,-2.3198997e-06,2.6862e-06,-5.3357697e-05,1.0274092,1.0869656
202.44267,296.2568,277.27747,25.306604,241.43065,256.99243,265.59375,274.25638,15.561783,8.601318,19.4338,22.57928402892669,14.204616566711707,5.300686468128403,36.22154055254967,31.225301118381207,41.95909236460942,7.3847337,9.399626,5.3698416,4.029784,0.29116765,0.71560395,2.0,1.0,2.0,2.8073854,-0.15480128,0.98794526,0.37212256,2.64926,-2.962252e-06,1.5873001e-06,-6.81318e-05,0.9394465,1.1527841
194.21619,294.16003,253.42824,31.213984,226.37138,231.84143,238.06473,244.51231,5.470047,6.223297,23.79574,25.87999687111905,13.77503711037157,4.419517715110755,45.27692569068709,42.06057319676511,42.086228999698285,2.8246646,3.7862349,1.8630943,1.9231405,-0.3704624,-0.53557676,2.0,0.0,0.0,3.532619,-0.99073505,0.13580707,-0.1135132,1.145164,-2.9250918e-06,5.0061003e-06,-6.727711e-05,0.9764061,1.2687984
226.88968,296.766,291.41827,6.015122,292.50104,292.3513,292.18048,292.4489,-0.14974976,-0.17080688,3.6118803,12.881683365699875,7.579788702572915,1.2818816982093222,45.79301256742124,109.48551688288059,106.8755653180292,5.5726094,6.837473,4.307746,2.529727,0.5726944,0.7151827,2.0,0.0,0.0,2.84231,-0.8237659,0.5669296,-0.09103346,2.811634,-4.799061e-06,8.4249e-06,-0.00011037841,1.0005122,1.0151007
189.77068,295.16867,259.99072,28.763102,251.17007,250.20827,248.617,250.49104,-0.96180725,-1.5912628,24.385927,16.706960401091017,9.27410457564262,2.900109451598199,65.07513121880457,66.30884925891716,65.10316275906962,7.094603,7.2304173,6.958789,0.27162838,0.05986578,0.97978693,2.0,0.0,0.0,3.281669,-0.979079,0.2034788,-0.3429547,2.5894382,-5.218448e-06,7.9365e-06,-0.000120024306,1.003844,1.1796919
204.3678,295.06918,275.58948,21.662771,256.60602,261.6554,264.02682,267.02115,5.0493774,2.3714294,13.057088,25.219486583000236,14.947989090577796,4.849857827560852,25.079872407968907,29.49012342284753,32.66777202725279,6.763842,9.415648,4.1120358,5.3036127,-0.084328,0.90968657,2.0,0.0,0.0,2.9371371,-0.99999547,0.0029093795,-0.41280904,0.837508,-4.209796e-06,8.4249e-06,-9.68253e-05,0.98070216,1.1277015
193.94131,294.1738,248.95277,25.327898,216.41342,215.09189,228.19344,239.46289,-1.3215332,13.101547,15.51671,24.399861046522993,16.347066577497923,7.085759316097007,34.785054261852174,31.368344109581788,38.24395155355668,5.0902023,4.9868155,5.193589,-0.20677376,-0.7400059,-0.5492842,1.0,0.0,0.0,3.4749076,-0.9959475,0.08993388,0.21792297,1.217805,-2.5906434e-06,6.3492002e-06,-5.95848e-05,1.006144,1.3676656
186.59189,294.72852,249.56111,35.352936,203.81631,219.49971,233.56076,241.09291,15.683395,14.06105,29.356575,30.03999836004448,13.652563795409497,5.467363078229155,49.8196748283246,57.999670270915544,59.68995140159641,4.500403,3.8789396,5.121866,-1.2429266,-0.70928776,-0.20356572,1.0,0.0,0.0,3.9114714,-0.9996395,0.026840148,-0.008545989,2.0852242,-1.9642177e-06,1.0622701e-05,-4.5177007e-05,0.92854935,1.3427285
207.08112,294.19882,269.42465,21.132189,237.12349,238.4554,247.26985,258.07315,1.3319092,8.814453,10.508528,39.05999999996551,20.117675979200182,9.875648036189254,14.142135623730951,13.623663573985652,14.887816126284731,3.2288637,2.5253782,3.9323492,-1.406971,0.52714545,-0.30691692,3.0,3.0,9.0,4.5847073,-0.8682921,0.4960528,0.1005084,2.35015,-5.8342575e-06,3.0525002e-06,-0.00013418793,0.99441445,1.2337688
194.44576,294.2345,239.09253,26.09695,200.52654,208.68092,220.20435,218.96916,8.154388,11.523422,6.7088614,35.46,29.377297830374754,22.3,40.11234224026316,42.97499723787682,48.933561144253,4.0029273,4.3569593,3.6488953,0.7080641,0.5556171,0.8073555,2.0,0.0,0.0,5.5469017,-0.29402393,0.95579785,1.3053086,4.845582,-2.6331138e-06,4.0293003e-06,-6.056162e-05,0.96092415,1.4099731
193.53351,294.9369,240.57207,28.176819,203.83156,206.3712,217.84123,231.70615,2.5396423,11.470032,17.575293,62.36,32.91939025783787,16.674644345682204,9.219544457292887,9.836959655731953,10.609599262559053,6.850062,8.73162,4.968504,3.763116,0.66582066,0.7421492,2.0,0.0,0.0,5.8076706,-0.032160006,0.9994826,0.8930569,6.23858,-5.319314e-06,1.9536e-06,-0.00012234422,0.9876938,1.4291573
194.48967,293.69788,255.09494,31.762785,215.62114,221.54079,236.56377,253.19543,5.919647,15.02298,24.754622,53.879999999999995,33.2477516963893,12.562172503432416,16.278820596099706,22.402012160588942,25.12103976572382,17.641743,18.635742,16.647743,1.987999,0.26764518,0.950313,1.0,0.0,0.0,11.629519,0.6466148,0.7628166,1.0898008,4.1362643,-1.0362576e-05,4.5177003e-06,-0.00023833924,0.97327965,1.3257056
210.51917,295.0135,283.32376,17.071531,288.2633,281.03018,276.04495,278.39865,-7.233124,-4.9852295,12.246066,25.719979112260695,11.989343351881827,6.299780770467537,18.027756377319946,15.916522509260714,15.23087083179623,10.182655,14.1615095,6.203801,7.9577084,0.1902165,0.9529153,2.0,0.0,0.0,11.984721,0.3767759,0.9263044,0.074498795,2.1365001,-4.1036224e-06,9.035401e-06,-9.4383315e-05,1.0257379,1.0497574
198.3208,295.81885,269.3519,25.47723,291.54318,283.67102,266.94702,259.49347,-7.872162,-16.723999,13.127346,24.642122344553663,8.241136065865152,0.20306455428744924,49.49747468305833,72.31416648957654,68.81815083206087,11.0133705,13.725073,8.301669,5.4234037,-0.026247546,0.96933985,2.0,1.0,2.0,0.7286313,0.864506,0.50261974,0.48396367,3.8713381,-5.791787e-06,5.0061003e-06,-0.0001332111,1.027751,1.0428237
206.25363,294.5755,270.73596,25.145771,261.61533,257.71454,261.4427,266.6328,-3.9007874,3.7281494,21.959713,27.81999541199398,13.723689638876012,2.6827635359122697,13.601470508735444,17.605554055181678,19.529588435436803,7.0909786,8.439009,5.7429485,2.6960602,-0.16290793,0.94267654,2.0,0.0,0.0,10.081942,0.32970852,0.9440827,2.9704783,5.7770963,-1.698783e-06,1.20879e-05,-3.907201e-05,1.0151361,1.1430302
195.2417,294.50662,267.74973,26.276272,243.9491,249.67201,257.55896,263.86154,5.7229156,7.8869476,21.791494,31.179999646564404,15.584583850257456,5.6904821481700045,5.656854249492381,8.411976772046788,12.165007664972672,5.8497686,8.640059,3.0594778,5.5805817,-0.869921,-0.016817331,2.0,0.0,0.0,4.7586384,0.37351266,0.9276249,3.1620204,5.1276,-2.1977999e-06,1.47741e-05,-5.0549395e-05,0.97707826,1.179574
201.31107,284.58258,238.09888,19.895983,265.4878,245.43538,236.92651,237.76108,-20.052414,-8.508865,13.872641,31.839736945842425,22.807003611864943,5.662278381827848,42.5205832509386,47.43135890336108,55.30607950060148,4.6842856,3.357048,6.0115232,-2.6544752,-0.22923422,0.9637226,1.0,0.0,0.0,3.0030906,0.9959195,-0.09024251,0.34685615,2.6407142,-5.1335087e-06,2.6495702e-05,-0.000118070704,1.0817014,1.1595011
192.81836,293.44077,227.71393,23.17275,204.67372,209.05513,204.74466,213.06117,4.3814087,-4.3104706,8.246713,25.759897859996432,14.574890929477315,9.529901627421797,42.42640687119285,76.39106876753502,82.25432276832329,5.4318357,5.6769495,5.186722,0.4902277,-0.93485343,0.34642035,2.0,0.0,0.0,7.8431654,-0.92873394,0.37074652,-0.579456,2.1493192,-4.6504174e-06,4.1514004e-06,-0.000106959604,0.9790419,1.4036525
193.0618,293.90125,230.26729,18.7406,233.20828,218.5342,217.49149,223.73482,-14.674088,-1.0427094,12.395044,42.75999999999918,26.162928427758235,6.733265187785642,28.178005607210743,26.69779390887913,33.500460379165155,3.786426,5.5026035,2.0702486,3.432355,-0.52173364,0.6972867,2.0,0.0,0.0,5.3850446,0.67690414,0.7360709,0.4936244,3.661961,-6.5987083e-06,2.8083e-06,-0.00015177029,1.0671477,1.3448753
207.67125,292.5944,244.57109,24.703457,214.66365,228.3538,243.0123,230.02753,13.690155,14.658493,13.899426,23.53918622910238,17.98791916682161,10.263313129613241,35.510561809129406,43.21490715853239,55.14451765632321,9.02156,12.211662,5.831457,6.380205,0.005652562,0.94861484,1.0,0.0,0.0,16.06205,0.82819515,0.56043965,1.1462787,3.4184,-1.3765448e-05,2.9304001e-06,-0.0003166053,0.9400485,1.2813205
196.95552,294.56268,257.6603,26.574768,215.83028,213.0997,227.78984,242.76538,-2.7305756,14.69014,9.898705,42.21999999999483,27.965856844380653,7.777894804756693,9.219544457292887,20.223868943878934,24.73218888467343,8.354125,10.413652,6.2945976,4.119055,0.07511767,0.9889009,1.0,0.0,0.0,11.911061,0.67037904,0.7420187,1.4962931,2.858637,-1.139777e-05,3.9072e-06,-0.0002621487,1.0128136,1.3822764
209.67714,295.45236,262.79407,26.691868,241.78926,246.4889,243.37077,257.91135,4.699646,-3.1181335,17.681343,41.280000000044375,27.54022998847898,7.634629199116174,29.274562336608895,29.510546382180536,35.619978996748074,6.7716637,7.3910294,6.152298,1.2387314,0.0131635815,0.94796246,1.0,0.0,0.0,3.074548,0.82070255,0.5713551,-0.7886473,0.69222605,-1.9111289e-07,6.3492002e-06,-4.3955965e-06,0.98093367,1.1986437
199.72787,296.83862,237.15912,26.759104,209.94629,215.18594,219.82298,228.31526,5.2396545,4.637039,19.29916,44.48,26.557246619270575,10.015359634814436,29.546573405388315,27.236867228190327,27.450411987437114,9.137155,11.016423,7.257886,3.7585373,-0.5028549,0.83688855,2.0,0.0,0.0,5.660008,0.81030923,0.58600223,0.7343987,3.4055812,-1.5554479e-06,3.7851e-06,-3.57753e-05,0.97565055,1.3794518
191.57672,296.47272,234.6307,24.990822,197.23936,204.81181,211.35606,222.76962,7.5724487,6.5442505,12.287267,34.63999999960701,20.012349098295427,7.301823800234414,19.026297590440446,27.4969655707784,35.69438903573141,4.500212,5.6330767,3.3673477,2.265729,-0.43962187,0.87517154,2.0,0.0,0.0,5.335323,-0.40086678,0.9161361,-0.31824562,1.076796,-8.265639e-06,0.0,-0.00019010968,0.9630273,1.4475372
191.97913,295.87555,236.62212,28.666971,202.42229,213.62033,228.88057,234.63953,11.198044,15.260239,20.978292,30.359999954228716,18.553172218477748,7.97785763330017,38.41874542459709,47.30411545600584,45.76173460930357,6.587971,8.603054,4.5728884,4.0301657,-0.7097831,0.68548965,2.0,0.0,0.0,6.135632,-0.70770335,0.70650953,0.15884419,2.251871,-6.710192e-06,4.3956e-06,-0.00015433441,0.9475797,1.3850533
191.06813,291.57693,239.72282,21.756195,215.32901,217.19908,227.39479,241.59415,1.8700714,10.195709,8.706248,26.66883561771082,12.008404555878615,6.178850643189781,45.17742799230607,45.62129960871508,81.01174030299995,2.5141234,2.6127405,2.4155064,0.19723415,-0.45236403,-0.66479903,3.0,3.0,9.0,9.307534,-0.98774475,0.15607704,-0.3379386,3.2474802,-4.0346085e-06,6.2271e-06,-9.279599e-05,0.99139005,1.342441
190.89923,294.1893,235.95483,25.530817,200.88686,206.77902,217.96371,232.62234,5.892166,11.184692,12.805542,44.149359474212815,16.342035564848782,3.9394501564044426,15.0,15.0,15.0,4.127487,3.327672,4.9273024,-1.5996304,-0.86463475,0.18221305,2.0,0.0,0.0,6.7143445,-0.8866982,0.46234846,0.16478918,3.238934,-3.307317e-06,6.8376003e-06,-7.606829e-05,0.971505,1.4227232
206.04916,294.9293,244.90459,26.677639,217.23022,216.24498,221.2506,241.70476,-0.98524475,5.005615,18.783876,48.660000000000004,30.289182281770472,9.236499713256704,25.116865660834943,28.39864720236922,31.388982671116295,9.8002,11.716475,7.8839264,3.8325481,-0.11420976,0.9678551,2.0,0.0,0.0,4.655142,0.7704519,0.6374978,0.29297915,3.33294,-1.1785306e-06,3.6630001e-06,-2.7106205e-05,1.0045562,1.3638666
190.07008,296.67435,230.22282,26.893944,201.13464,216.1538,218.77492,217.43898,15.01915,2.6211243,14.331444,33.57999998275912,22.301070322072366,7.512959205377676,11.40175425099138,50.09037779863394,50.3593616478455,6.647485,7.7210255,5.573944,2.1470814,-0.6855794,0.706954,2.0,0.0,0.0,4.5534844,0.17425938,0.9846996,-0.2578663,1.4912771,-8.823052e-06,-1.7094001e-06,-0.0002029302,0.93051636,1.3725151
184.8764,288.63385,216.18507,19.738262,193.06673,196.53271,202.41728,208.27007,3.4659882,5.8845673,9.037107,45.879999999999846,19.99541108930787,6.522531449481209,29.068883707497267,34.08667323838492,37.287138739372885,6.3243546,4.200926,8.447783,-4.2468576,-0.5830019,0.24650498,2.0,0.0,0.0,5.468592,-0.7821954,0.6230329,0.031397227,2.956916,4.618565e-07,8.1807e-06,1.06227e-05,0.9823643,1.4686301
187.91434,290.08887,224.67693,20.157154,204.45311,203.82547,209.2556,219.34969,-0.6276398,5.43013,5.3078284,37.2,23.951050746431033,6.101685167675893,14.035668847618199,21.71545972303601,39.40790136846498,5.877046,5.7112846,6.0428076,-0.33152294,-0.88683295,0.34975314,2.0,0.0,0.0,5.061469,-0.6299749,0.77661526,0.72771055,2.700536,-1.4439652e-06,6.9597004e-06,-3.32112e-05,1.0030793,1.4232218
199.17584,291.80994,250.32785,28.157574,255.98389,253.24156,253.78865,244.55188,-2.7423248,0.5470886,25.169962,43.08000000000876,27.668549553273994,12.16925489723458,43.93176527297759,64.17566639144292,72.16289508899835,15.759041,18.850525,12.667556,6.182969,0.5048476,0.85582185,1.0,0.0,0.0,13.605548,0.7594275,0.65059185,0.15475687,2.226233,3.8753495e-07,1.08669e-05,8.913304e-06,1.0108289,1.1522988
196.89594,290.9168,233.31566,25.8772,223.22766,219.82268,216.02814,218.67622,-3.4049835,-3.7945404,17.654308,46.199999999999996,31.75958184600789,12.41804443724954,49.01020301937138,56.02462947738899,54.48443276288953,13.852112,16.63134,11.072885,5.5584555,0.46455503,0.8707516,1.0,0.0,0.0,11.460453,0.556346,0.8309506,-0.48582155,1.200713,-1.5023608e-06,1.0622701e-05,-3.4554298e-05,1.0154897,1.3234159
203.69052,290.96048,259.79068,26.943365,276.65338,264.87515,261.32217,262.17398,-11.778229,-3.5529785,25.13253,36.31999999939252,25.256221566500837,10.759179848498002,55.32114494576125,64.89038758933634,76.3119039286322,16.61627,19.618103,13.614438,6.003665,0.4533281,0.8752295,1.0,0.0,0.0,15.326252,0.8175369,0.5758761,-0.446993,2.4783401,-1.8580442e-07,1.14774e-05,-4.273502e-06,1.0444671,1.0984815
193.92404,291.30905,228.27673,22.346094,217.16971,210.9468,213.01245,219.72342,-6.2229156,2.0656586,12.286531,45.14,27.97029483223854,12.507254042837774,21.02379604162864,24.089014746450925,24.87186249856953,4.607414,4.8841925,4.330635,0.5535574,-0.43703416,0.63256264,2.0,0.0,0.0,4.1426153,-0.7806098,0.62501824,1.5169152,3.153474,4.2469647e-08,7.2039e-06,9.768019e-07,1.0294999,1.3809599
