,date,time,vmax,datetime,vmax (m/s)
717,2024JAN30,120000,65.0,2024-01-30 12:00:00,33.43888893087327
718,2024JAN30,123000,63.0,2024-01-30 12:30:00,32.41000004069255
719,2024JAN30,130000,63.0,2024-01-30 13:00:00,32.41000004069255
720,2024JAN30,133000,61.0,2024-01-30 13:30:00,31.38111115051184
721,2024JAN30,140000,61.0,2024-01-30 14:00:00,31.38111115051184
722,2024JAN30,143000,59.0,2024-01-30 14:30:00,30.35222226033112
723,2024JAN30,150000,59.0,2024-01-30 15:00:00,30.35222226033112
724,2024JAN30,153000,57.0,2024-01-30 15:30:00,29.323333370150408
725,2024JAN30,160000,57.0,2024-01-30 16:00:00,29.323333370150408
726,2024JAN30,163000,57.0,2024-01-30 16:30:00,29.323333370150408
727,2024JAN30,170000,55.0,2024-01-30 17:00:00,28.29444447996969
728,2024JAN30,173000,55.0,2024-01-30 17:30:00,28.29444447996969
729,2024JAN30,180000,55.0,2024-01-30 18:00:00,28.29444447996969
730,2024JAN30,183000,53.0,2024-01-30 18:30:00,27.265555589788974
731,2024JAN30,190000,53.0,2024-01-30 19:00:00,27.265555589788974
732,2024JAN30,193000,51.0,2024-01-30 19:30:00,26.236666699608257
733,2024JAN30,200000,51.0,2024-01-30 20:00:00,26.236666699608257
734,2024JAN30,210000,49.0,2024-01-30 21:00:00,25.207777809427544
735,2024JAN30,213000,47.0,2024-01-30 21:30:00,24.178888919246827
736,2024JAN30,220000,47.0,2024-01-30 22:00:00,24.178888919246827
737,2024JAN30,223000,47.0,2024-01-30 22:30:00,24.178888919246827
738,2024JAN30,230000,47.0,2024-01-30 23:00:00,24.178888919246827
739,2024JAN30,233000,45.0,2024-01-30 23:30:00,23.15000002906611
740,2024JAN31,000000,43.0,2024-01-31 00:00:00,22.121111138885393
741,2024JAN31,003000,41.0,2024-01-31 00:30:00,21.09222224870468
742,2024JAN31,010000,41.0,2024-01-31 01:00:00,21.09222224870468
743,2024JAN31,013000,37.0,2024-01-31 01:30:00,19.034444468343246
744,2024JAN31,020000,35.0,2024-01-31 02:00:00,18.005555578162532
745,2024JAN31,023000,35.0,2024-01-31 02:30:00,18.005555578162532
746,2024JAN31,030000,35.0,2024-01-31 03:00:00,18.005555578162532
747,2024JAN31,033000,34.0,2024-01-31 03:30:00,17.491111133072174
748,2024JAN31,040000,34.0,2024-01-31 04:00:00,17.491111133072174
749,2024JAN31,043000,34.0,2024-01-31 04:30:00,17.491111133072174
750,2024JAN31,050000,34.0,2024-01-31 05:00:00,17.491111133072174
751,2024JAN31,053000,33.0,2024-01-31 05:30:00,16.976666687981815
752,2024JAN31,060000,32.0,2024-01-31 06:00:00,16.462222242891457
753,2024JAN31,063000,32.0,2024-01-31 06:30:00,16.462222242891457
754,2024JAN31,070000,32.0,2024-01-31 07:00:00,16.462222242891457
755,2024JAN31,073000,31.0,2024-01-31 07:30:00,15.947777797801098
756,2024JAN31,080000,30.0,2024-01-31 08:00:00,15.43333335271074
757,2024JAN31,084500,30.0,2024-01-31 08:45:00,15.43333335271074
758,2024JAN31,091500,29.0,2024-01-31 09:15:00,14.918888907620383
759,2024JAN31,094500,29.0,2024-01-31 09:45:00,14.918888907620383
760,2024JAN31,101500,29.0,2024-01-31 10:15:00,14.918888907620383
761,2024JAN31,104500,29.0,2024-01-31 10:45:00,14.918888907620383
762,2024JAN31,111500,28.0,2024-01-31 11:15:00,14.404444462530025
763,2024JAN31,121500,27.0,2024-01-31 12:15:00,13.890000017439666
764,2024JAN31,124500,27.0,2024-01-31 12:45:00,13.890000017439666
765,2024JAN31,131500,26.0,2024-01-31 13:15:00,13.375555572349308
766,2024JAN31,134500,26.0,2024-01-31 13:45:00,13.375555572349308
767,2024JAN31,141500,26.0,2024-01-31 14:15:00,13.375555572349308
768,2024JAN31,144500,26.0,2024-01-31 14:45:00,13.375555572349308
769,2024JAN31,151500,25.0,2024-01-31 15:15:00,12.861111127258951
770,2024JAN31,161500,25.0,2024-01-31 16:15:00,12.861111127258951
771,2024JAN31,164500,25.0,2024-01-31 16:45:00,12.861111127258951
